index_name,company_name_original,company_name_normalized,symbol,isin,event_type,announced_date,effective_date,source_document,source_reference,mapping_method,mapping_confidence,extraction_confidence,review_status,notes
NIFTY 500,Tejas Networks Ltd.,TEJAS NETWORKS,TEJASNET,INE010J01012,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tenneco Clean Air India Ltd.,TENNECO CLEAN AIR INDIA,TENNIND,INE19RI01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Leela Palaces Hotels & Resorts Ltd.,LEELA PALACES HOTELS AND RESORTS,THELEELA,INE0AQ201015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Thermax Ltd.,THERMAX,THERMAX,INE152A01029,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tube Investments of India Ltd.,TUBE INVESTMENTS OF INDIA,TIINDIA,INE974X01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Timken India Ltd.,TIMKEN INDIA,TIMKEN,INE325A01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Titagarh Rail Systems Ltd.,TITAGARH RAIL SYSTEMS,TITAGARH,INE615H01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Titan Company Ltd.,TITAN COMPANY,TITAN,INE280A01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Motors Ltd.,TATA MOTORS,TMCV,INE1TAE01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Motors Passenger Vehicles Ltd.,TATA MOTORS PASSENGER VEHICLES,TMPV,INE155A01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Torrent Pharmaceuticals Ltd.,TORRENT PHARMACEUTICALS,TORNTPHARM,INE685A01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Torrent Power Ltd.,TORRENT POWER,TORNTPOWER,INE813H01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Travel Food Services Ltd.,TRAVEL FOOD SERVICES,TRAVELFOOD,INE103V01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Trent Ltd.,TRENT,TRENT,INE849A01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Trident Ltd.,TRIDENT,TRIDENT,INE064C01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Triveni Turbine Ltd.,TRIVENI TURBINE,TRITURBINE,INE152M01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Teleservices (Maharashtra) Ltd.,TATA TELESERVICES (MAHARASHTRA),TTML,INE517B01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,TVS Motor Company Ltd.,TVS MOTOR COMPANY,TVSMOTOR,INE494B01023,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,United Breweries Ltd.,UNITED BREWERIES,UBL,INE686F01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,UCO Bank,UCO BANK,UCOBANK,INE691A01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,UltraTech Cement Ltd.,ULTRATECH CEMENT,ULTRACEMCO,INE481G01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Union Bank of India,UNION BANK OF INDIA,UNIONBANK,INE692A01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,United Spirits Ltd.,UNITED SPIRITS,UNITDSPR,INE854D01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,UNO Minda Ltd.,UNO MINDA,UNOMINDA,INE405E01023,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,UPL Ltd.,UPL,UPL,INE628A01036,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Urban Company Ltd.,URBAN COMPANY,URBANCO,INE0CAZ01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Usha Martin Ltd.,USHA MARTIN,USHAMART,INE228A01035,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,UTI Asset Management Company Ltd.,UTI ASSET MANAGEMENT COMPANY,UTIAMC,INE094J01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Varun Beverages Ltd.,VARUN BEVERAGES,VBL,INE200M01039,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Vedanta Ltd.,VEDANTA,VEDL,INE205A01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Vijaya Diagnostic Centre Ltd.,VIJAYA DIAGNOSTIC CENTRE,VIJAYA,INE043W01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Vishal Mega Mart Ltd.,VISHAL MEGA MART,VMM,INE01EA01019,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Voltas Ltd.,VOLTAS,VOLTAS,INE226A01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Vardhman Textiles Ltd.,VARDHMAN TEXTILES,VTL,INE825A01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Waaree Energies Ltd.,WAAREE ENERGIES,WAAREEENER,INE377N01017,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Welspun Corp Ltd.,WELSPUN CORP,WELCORP,INE191B01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Welspun Living Ltd.,WELSPUN LIVING,WELSPUNLIV,INE192B01031,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Whirlpool of India Ltd.,WHIRLPOOL OF INDIA,WHIRLPOOL,INE716A01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Wipro Ltd.,WIPRO,WIPRO,INE075A01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Wockhardt Ltd.,WOCKHARDT,WOCKPHARMA,INE049B01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Yes Bank Ltd.,YES BANK,YESBANK,INE528G01035,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Zee Entertainment Enterprises Ltd.,ZEE ENTERTAINMENT ENTERPRISES,ZEEL,INE256A01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Zensar Technolgies Ltd.,ZENSAR TECHNOLGIES,ZENSARTECH,INE520A01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Zen Technologies Ltd.,ZEN TECHNOLOGIES,ZENTEC,INE251B01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,ZF Commercial Vehicle Control Systems India Ltd.,ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA,ZFCVINDIA,INE342J01019,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Zydus Lifesciences Ltd.,ZYDUS LIFESCIENCES,ZYDUSLIFE,INE010B01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Zydus Wellness Ltd.,ZYDUS WELLNESS,ZYDUSWELL,INE768C01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aether Industries Ltd.,AETHER INDUSTRIES,AETHER,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Avanti Feeds Ltd.,AVANTI FEEDS,AVANTIFEED,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Azad Engineering Ltd.,AZAD ENGINEERING,AZAD,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Bagmane Prime Office REIT,BAGMANE PRIME OFFICE REIT,BAGMANE,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Black Box Ltd.,BLACK BOX,BBOX,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Bharat Coking Coal Ltd.,BHARAT COKING COAL,BHARATCOAL,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Brookfield India Real Estate Trust,BROOKFIELD INDIA REAL ESTATE TRUST,BIRET,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Clean Max Enviro Energy Solutions Ltd.,CLEAN MAX ENVIRO ENERGY SOLUTIONS,CLEANMAX,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Central Mine Planning & Design Institute Ltd.,CENTRAL MINE PLANNING AND DESIGN INSTITUTE,CMPDI,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Cupid Ltd.,CUPID,CUPID,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Embassy Office Parks REIT,EMBASSY OFFICE PARKS REIT,EMBASSY,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,Fractal Analytics Ltd.,FRACTAL ANALYTICS,FRACTAL,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
NIFTY 500,INOX India Ltd.,INOX INDIA,INOXINDIA,,ADDED,2026-08-10,2026-09-30,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs10082026.pdf,https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. September 30, 2026"
